ANO_ELEICAO,NM_UE,DS_CARGO,NM_CANDIDATO,SG_PARTIDO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA
2020,MORENO,VEREADOR,SEVERINO JOSE DO NASCIMENTO,PSC,40,2,MASCULINO,PARDA,28106.48
2020,OLINDA,VEREADOR,JORGE CARLOS ALVES DE SOUZA,PTC,49,2,MASCULINO,PARDA,105385.98
2020,GARANHUNS,VEREADOR,DANIEL ALVES XAVIER,DEM,51,2,MASCULINO,BRANCA,25872.46
2020,OLINDA,VEREADOR,SEVERINO JOSE DO NASCIMENTO,PSDB,58,2,MASCULINO,BRANCA,105385.98
2020,TIMBAÚBA,VEREADOR,ERONILDO ESTEVAM DE LIMA,PTB,51,2,MASCULINO,PARDA,45785.3
2020,ESCADA,VEREADOR,JAILTON GABRIEL DA SILVA SOBRINHO,PSDB,38,2,MASCULINO,PARDA,12307.75
2020,IPOJUCA,VEREADOR,GABRIEL BATISTA SOARES,PT,24,2,MASCULINO,BRANCA,106601.98
2020,PESQUEIRA,VEREADOR,CASSIO JOSE TIMOTEO DE LIMA,PSDB,37,2,MASCULINO,PARDA,23077.95
2020,CARUARU,VEREADOR,SÂMARA TALITA DE OLIVEIRA,PSDB,32,4,FEMININO,BRANCA,149376.8
2020,IGARASSU,VEREADOR,MÁRCIO JOSÉ DE SANTANA,PTC,51,2,MASCULINO,BRANCA,39466.41
2020,OLINDA,VEREADOR,RICARDO DA SILVA LINS,PATRIOTA,43,2,MASCULINO,PARDA,105385.98
2020,FREI MIGUELINHO,PREFEITO,TATIANNA CYBELLE SILVA MOURA ASSUNÇÃO,PSL,43,4,FEMININO,BRANCA,123077.42
2020,PASSIRA,VEREADOR,GIVANILDO DE MOURA MELO,PSL,44,2,MASCULINO,PARDA,12307.75
2020,TABIRA,VEREADOR,HELENO NUNES CORDEIRO,REDE,63,2,MASCULINO,BRANCA,12307.75
2020,CARUARU,VEREADOR,LUCIEL EMERSON DE GOES SILVA,PL,46,2,MASCULINO,PARDA,149376.8
2020,VICÊNCIA,VEREADOR,JANIELSA FERREIRA DA SILVA LIMA,REPUBLICANOS,34,4,FEMININO,PARDA,28589.78
2020,SANTA CRUZ DA BAIXA VERDE,VEREADOR,EDIJANILSON CICERO DA SILVA,PP,30,2,MASCULINO,PARDA,12307.75
2020,JABOATÃO DOS GUARARAPES,VEREADOR,MARCIO GLEIDSON DA SILVA SOUZA,PATRIOTA,49,2,MASCULINO,BRANCA,138639.74
2020,ALIANÇA,VEREADOR,MARIA DO SOCORRO DOS SANTOS MELO,PSB,50,4,FEMININO,BRANCA,23466.51
2020,PAULISTA,VEREADOR,TACIANA GORETH NUNES DE MEDEIROS,AVANTE,33,4,FEMININO,PARDA,55870.31
2020,RECIFE,VEREADOR,ADRIANO MANOEL DA SILVA,MDB,43,2,MASCULINO,BRANCA,1011149.65
2020,SALGADINHO,VICE-PREFEITO,FABIO JUNIOR FERREIRA MENDONÇA,AVANTE,40,2,MASCULINO,PARDA,-1
2020,ARAÇOIABA,VEREADOR,ISRAEL TERTULIANO DE FRANÇA,DEM,48,2,MASCULINO,PARDA,12307.75
2020,BARREIROS,VEREADOR,VANEIDE ALVES DA SILVA,PDT,54,4,FEMININO,BRANCA,12307.75
2020,ARAÇOIABA,VEREADOR,ANILTON ANTONIO DA SILVA,DEM,35,2,MASCULINO,PARDA,12307.75
2020,CARUARU,VEREADOR,WELLKER DOS SANTOS ASSIS MONTEIRO,PL,41,2,MASCULINO,BRANCA,149376.8
2020,ESCADA,VEREADOR,SUELENE GERLANE DE BARROS RODRIGUES DA SILVA,PSC,38,4,FEMININO,BRANCA,12307.75
2020,OURICURI,VEREADOR,CLACIONE SIQUEIRA DA SILVA,PT,34,4,FEMININO,PARDA,26120.37
2020,OURICURI,VEREADOR,ANTONIO RIBEIRO DA SILVA,PT,50,2,MASCULINO,PARDA,26120.37
2020,ARCOVERDE,VEREADOR,GEILSON ALVES DE SIQUEIRA,MDB,49,2,MASCULINO,PARDA,52266.32
2020,CARUARU,VEREADOR,LEONARDO CHAVES DA SILVA,PSDB,74,2,MASCULINO,BRANCA,149376.8
2020,SÃO JOSÉ DA COROA GRANDE,VEREADOR,AUREA CHRISTINA DE MELO COSTA,DEM,61,4,FEMININO,BRANCA,12307.75
2020,TRIUNFO,VEREADOR,JOSÉ CARLOS RODRIGUES DOS SANTOS,AVANTE,55,2,MASCULINO,BRANCA,12307.75
2020,EXU,VEREADOR,JOSE ALVES DE SOUSA,PSL,58,2,MASCULINO,PARDA,12307.75
2020,CARPINA,VEREADOR,MARCONE ROCHA DA SILVA,PTB,31,2,MASCULINO,PARDA,49954.88
2020,ARARIPINA,VEREADOR,NAICON ARRUDA SOUSA,AVANTE,27,2,MASCULINO,PARDA,40319.73
2020,VICÊNCIA,VEREADOR,SEVERINO ALEXANDRE DA SILVA,REPUBLICANOS,66,2,MASCULINO,PARDA,28589.78
2020,ABREU E LIMA,VEREADOR,REGINALDO MARQUES DA COSTA RIOS,CIDADANIA,61,2,MASCULINO,PARDA,28533.15
2020,PAUDALHO,VEREADOR,ETELMINIO JUSTINO DA SILVA,PSD,38,2,MASCULINO,PARDA,17845.22
2020,PETROLINA,VEREADOR,CARLOS ANDRE BATISTA DA SILVA,PSD,40,2,MASCULINO,BRANCA,131218.52
2020,PETROLINA,VEREADOR,ADALBERTO BRUNO DA SILVA NETO,PSD,28,2,MASCULINO,BRANCA,131218.52
2020,TIMBAÚBA,VEREADOR,INGRID ELLEN DA SILVA FERREIRA,CIDADANIA,22,4,FEMININO,PARDA,45785.3
2020,OROBÓ,VEREADOR,EVANDRO DE AGUIAR GONÇALVES,DEM,31,2,MASCULINO,BRANCA,12307.75
2020,RECIFE,VEREADOR,LILIAN ITALA DANTAS,PTB,41,4,FEMININO,BRANCA,1011149.65
2020,XEXÉU,VEREADOR,ONILDA ANDRADE DE LIMA DE MOURA,PSC,70,4,FEMININO,PARDA,12307.75
2020,CATENDE,VEREADOR,JOSIANE SILVA MELO DA FONSECA,PDT,36,4,FEMININO,PARDA,24617.75
2020,SÃO LOURENÇO DA MATA,VEREADOR,JOSE FERNANDO JOAQUIM,PSDB,52,2,MASCULINO,PARDA,18021.21
2020,TUPANATINGA,VEREADOR,JOSE ANTONIO NETO,PT,47,2,MASCULINO,PARDA,39039.74
2020,XEXÉU,VEREADOR,CICERA MARIA DA SILVA,PSB,50,4,FEMININO,PARDA,12307.75
2020,LAGOA GRANDE,VEREADOR,JOSE MAXIMIANO DA SILVA,DEM,61,2,MASCULINO,PARDA,12307.75
2020,LAGOA DO CARRO,VEREADOR,EDINALDO BARBOSA DE LIMA,PSB,39,2,MASCULINO,PARDA,12307.75
2020,ARAÇOIABA,VEREADOR,DULCINETE MARIA DA SILVA,PTC,61,4,FEMININO,PARDA,12307.75
2020,TIMBAÚBA,VEREADOR,LEANDRO PESSOA DO NASCIMENTO,PSL,38,2,MASCULINO,BRANCA,45785.3
2020,ESCADA,VEREADOR,MARIA BERNADETE DURVAL DE OLIVEIRA BRUN,PDT,75,4,FEMININO,PRETA,12307.75
2020,CAMARAGIBE,VEREADOR,DENISE THAIS CARDOSO DIAS,PT,29,4,FEMININO,PARDA,24175.84
2020,ESCADA,VEREADOR,ANDREIA ALVES DOS SANTOS SILVA,PROS,41,4,FEMININO,BRANCA,12307.75
2020,PAULISTA,VEREADOR,WILLAMS LEANDRO DO NASCIMENTO,PSL,52,2,MASCULINO,PARDA,55870.31
2020,PESQUEIRA,VEREADOR,WILSON FEITOSA PINHEIRO,PL,36,2,MASCULINO,PARDA,23077.95
2020,LAGOA DE ITAENGA,VEREADOR,JOSIAS AUGUSTINHO DOS SANTOS,PT,36,2,MASCULINO,PARDA,12307.75
2020,CABO DE SANTO AGOSTINHO,VEREADOR,ARIEL SEVERINO DE MELO,PSB,52,2,MASCULINO,PARDA,109902.99
2020,QUIPAPÁ,VEREADOR,WILLAS FIRMINO DA SILVA,PSC,23,2,MASCULINO,PARDA,51545.27
2020,CUPIRA,VEREADOR,EXPEDITO FELIX DE OLIVEIRA,PSL,61,2,MASCULINO,PARDA,17973.22
2020,ITACURUBA,VEREADOR,WERICRE GONÇALVES DOS SANTOS,PSB,40,2,MASCULINO,PRETA,12307.75
2020,LIMOEIRO,VEREADOR,CRISTIANE DA SILVA BARBOSA,PT,33,4,FEMININO,BRANCA,27268.28
2020,CABROBÓ,VEREADOR,ALINE ALVES MORORÓ RIBEIRO,MDB,20,4,FEMININO,PARDA,19969.47
2020,SÃO LOURENÇO DA MATA,VEREADOR,GEOVANI PEREIRA DE PAULO,DEM,57,2,MASCULINO,BRANCA,18021.21
2020,OROCÓ,VEREADOR,DAMIÃO JOÃO DOS SANTOS,REPUBLICANOS,50,2,MASCULINO,PRETA,12307.75
2020,JABOATÃO DOS GUARARAPES,VEREADOR,IVONETE FERREIRA DA SILVA,PTC,52,4,FEMININO,PRETA,138639.74
2020,PAUDALHO,PREFEITO,MARCELLO FUCHS CAMPOS GOUVEIA,PSD,35,2,MASCULINO,BRANCA,193812.08
2020,SALGUEIRO,VEREADOR,FRANCISCO EZILTO CRUZ,PATRIOTA,60,2,MASCULINO,PARDA,30058.47
2020,ABREU E LIMA,VEREADOR,ANDRÉ LUIZ CUNHA RODRIGUES,PV,47,2,MASCULINO,PRETA,28533.15
2020,GOIANA,VEREADOR,MOACIR PEDRO DA SILVA,PT,44,2,MASCULINO,PRETA,60903.05
2020,SÃO CAITANO,VEREADOR,SEVERINO JOSÉ DA SILVA,PTC,67,2,MASCULINO,PARDA,41468.76
2020,RECIFE,VEREADOR,FRANCISCA VIEIRA DO REGO,PSC,71,4,FEMININO,SEM INFORMAÇÃO,1011149.65
2020,SERRA TALHADA,VEREADOR,PEDRO DIAS DE FARIAS,CIDADANIA,51,2,MASCULINO,PARDA,34956.84
2020,JABOATÃO DOS GUARARAPES,VEREADOR,EDNEI FERREIRA MARQUES,PSL,48,2,MASCULINO,BRANCA,138639.74
2020,SÃO JOÃO,VEREADOR,MATHIAS BARRETO SOUZA,REPUBLICANOS,23,2,MASCULINO,BRANCA,12307.75
2020,BELO JARDIM,VEREADOR,JURANDIR BEZERRA DA SILVA,DEM,56,2,MASCULINO,BRANCA,30212.71
2020,CABO DE SANTO AGOSTINHO,VEREADOR,MAURICEIA IZABEL DA SILVA,PATRIOTA,65,4,FEMININO,PARDA,109902.99
2020,CARUARU,VEREADOR,AUGUSTO JOSE DE LIMA NETTO,PL,46,2,MASCULINO,BRANCA,149376.8
2020,TUPANATINGA,VEREADOR,GILBERTO ANTONIO DA SILVA,MDB,41,2,MASCULINO,BRANCA,39039.74
2020,SÃO BENTO DO UNA,VEREADOR,SIDCLEY PIMENTEL DE BRITO,PSB,43,2,MASCULINO,BRANCA,17226.56
2020,ESCADA,VEREADOR,KAROLY FELEDI BARBOSA,PSB,54,2,MASCULINO,BRANCA,12307.75
2020,ILHA DE ITAMARACÁ,VEREADOR,FABIANO SIMÕES DA SILVA,REPUBLICANOS,43,2,MASCULINO,BRANCA,29696.26
2020,SÃO JOSÉ DO BELMONTE,VEREADOR,RITA DE CASSIA DA SILVA,PSB,46,4,FEMININO,BRANCA,21546.53
2020,RECIFE,VEREADOR,LUIZ FELIPE CÂMARA DE OLIVEIRA PONTES,PSB,31,2,MASCULINO,BRANCA,1011149.65
2020,CARUARU,VEREADOR,GILDETE GOMES DA SILVA,PT,57,4,FEMININO,BRANCA,149376.8
2020,PALMEIRINA,VEREADOR,EMILIANE DE VASCONCELOS,PSD,32,4,FEMININO,BRANCA,12307.75
2020,CASINHAS,VEREADOR,JOSIVALDA VIEIRA DA SILVA,DEM,45,4,FEMININO,BRANCA,12307.75
2020,TAQUARITINGA DO NORTE,VEREADOR,RONALDO CÉSAR DOS SANTOS SILVA,PSD,34,2,MASCULINO,PARDA,22487.32
2020,CUMARU,VEREADOR,LENILSON LUIZ DE OLIVEIRA,CIDADANIA,33,2,MASCULINO,PARDA,53114.85
2020,SANTA MARIA DA BOA VISTA,PREFEITO,IOLANDA MARIA DE SOUZA,PSOL,49,4,FEMININO,PARDA,260787.66
2020,OLINDA,VEREADOR,LUANNA GREGORIO DE SOUZA,AVANTE,29,4,FEMININO,PARDA,105385.98
2020,IGUARACY,VEREADOR,HIAGO JOSE PERAZZO ALVES,PT,28,2,MASCULINO,PARDA,12307.75
2020,BREJINHO,VEREADOR,MARIA APARECIDA CORDEIRO DE SOUSA,REPUBLICANOS,49,4,FEMININO,PARDA,12307.75
2020,LIMOEIRO,VEREADOR,MARIA GORETE TIBURCIO CAVALCANTI,PSB,60,4,FEMININO,BRANCA,27268.28
2020,JABOATÃO DOS GUARARAPES,VEREADOR,SULINO URSULINO DA SILVA,PSD,45,2,MASCULINO,PARDA,138639.74
2020,GLÓRIA DO GOITÁ,VEREADOR,REGINALDO NICOLAU XAVIER,PROS,41,2,MASCULINO,PARDA,12307.75
2020,TAMANDARÉ,VEREADOR,JANICLEIDE COSTA DE SOUZA,PODE,41,4,FEMININO,PARDA,12307.75
2020,JATAÚBA,VEREADOR,JOSINALDO DE ALBUQUERQUE CARNEIRO,MDB,45,2,MASCULINO,BRANCA,12307.75
2020,CAMARAGIBE,VEREADOR,CLAUDIO ANTONIO DE FRANÇA,PTC,53,2,MASCULINO,PARDA,24175.84
2020,BELO JARDIM,VEREADOR,EDUARDO BRUNO DA SILVA GALVÃO,PT,37,2,MASCULINO,BRANCA,30212.71
2020,OLINDA,VEREADOR,MAGALY ANDREA ALEXANDRE DE LIMA SANTOS,PC do B,53,4,FEMININO,PRETA,105385.98
2020,PASSIRA,VEREADOR,JACIQUELE MARIA DA SILVA,PSL,31,4,FEMININO,BRANCA,12307.75
2020,TACARATU,VEREADOR,ANTENOR GOMES DE OLIVEIRA FILHO,PSB,40,2,MASCULINO,PARDA,12307.75
2020,BOM JARDIM,VEREADOR,LUCAS ALBERTO ALVES DE LIMA,PTC,28,2,MASCULINO,PARDA,40565.07
2020,SANTA FILOMENA,VICE-PREFEITO,FRANCISCA FRANCINETE DINIZ DE SA,DEM,62,4,FEMININO,PARDA,-1
2020,RIO FORMOSO,VEREADOR,MARIA LUCIA SALES OLIVEIRA ALVES,PSD,51,4,FEMININO,PRETA,29826.25
2020,IPUBI,VICE-PREFEITO,JOÃO COUTINHO DE ALENCAR FILHO,PSB,69,2,MASCULINO,BRANCA,-1
2020,RECIFE,VEREADOR,ELIAS PAULINO DA SILVA,PV,56,2,MASCULINO,PRETA,1011149.65
2020,ARCOVERDE,VEREADOR,FERNANDO HENRIQUE TAVARES DA SILVA,PV,26,2,MASCULINO,BRANCA,52266.32
2020,SÃO JOSÉ DA COROA GRANDE,VEREADOR,ADALBERTO BARBOSA NETO,PTB,41,2,MASCULINO,PARDA,12307.75
2020,CUPIRA,VICE-PREFEITO,EDUARDO DA FONSECA LIRA,PSL,35,2,MASCULINO,PARDA,-1
2020,SURUBIM,VEREADOR,LAURILSON DE SOUSA BARBOSA,PATRIOTA,30,2,MASCULINO,BRANCA,19298.33
2020,TERRA NOVA,VEREADOR,ROMERCI LUIZ DA SILVA,MDB,37,2,MASCULINO,PARDA,12307.75
2020,LAGOA GRANDE,VEREADOR,EDINAIDE NUNES DE SOUZA,DEM,30,4,FEMININO,PARDA,12307.75
2020,IGUARACY,VEREADOR,NUBIA CRISTINA DE MOURA,PROS,33,4,FEMININO,PARDA,12307.75
2020,PAUDALHO,VEREADOR,MARCOS MANOEL DA SILVA,PDT,42,2,MASCULINO,PARDA,17845.22
2020,ITAMBÉ,VEREADOR,GILVAN ADELINO DA SILVA,PT,43,2,MASCULINO,PARDA,18481.16
2020,SALGADINHO,VEREADOR,NECI AUGUSTA RODRIGUES,AVANTE,46,4,FEMININO,BRANCA,12307.75
2020,PETROLINA,VEREADOR,ALAN PATRICK CAVALCANTE DE SILVEIRA,PSC,23,2,MASCULINO,PARDA,131218.52
2020,ALAGOINHA,VEREADOR,NIVALDO GALINDO DA SILVA,MDB,66,2,MASCULINO,PARDA,12307.75
2020,OLINDA,VEREADOR,EMANUELE DE MOURA BATISTA,PTC,39,4,FEMININO,PARDA,105385.98
2020,OLINDA,VEREADOR,MOISES FERREIRA DA SILVA,PSDB,50,2,MASCULINO,PRETA,105385.98
2020,JATAÚBA,VEREADOR,ROSILENE DE SOUZA DA SILVA,PDT,41,4,FEMININO,PARDA,12307.75
2020,TRACUNHAÉM,VEREADOR,ANTONIO CARLOS DE SANTANA,DEM,66,2,MASCULINO,BRANCA,12307.75
2020,AMARAJI,VEREADOR,CARLOS EDUARDO DOS SANTOS,MDB,45,2,MASCULINO,PARDA,12307.75
2020,VITÓRIA DE SANTO ANTÃO,VEREADOR,ADNA MARIA DO NASCIMENTO,CIDADANIA,45,4,FEMININO,PRETA,35930.43
2020,SANTA MARIA DO CAMBUCÁ,VEREADOR,MARIA APARECIDA SILVA GOMES,PC do B,31,4,FEMININO,PARDA,12307.75
2020,BEZERROS,VEREADOR,GUTEMBERG GOMES DE CARVALHO POROCA,PTC,47,2,MASCULINO,BRANCA,21247.87
2020,IPUBI,VEREADOR,SILVANA SHEILA SILVA MACIEL BATISTA,DEM,34,4,FEMININO,PARDA,26289.23
2020,BELO JARDIM,VEREADOR,ELIZABETE DE OLIVEIRA PORTO,PSB,38,4,FEMININO,BRANCA,30212.71
2020,LIMOEIRO,VEREADOR,FRANCISCO CLAUDIO ALVES VERAS,PODE,60,2,MASCULINO,BRANCA,27268.28
2020,OLINDA,VEREADOR,ISAIAS PEREIRA DA SILVA,PSL,44,2,MASCULINO,PRETA,105385.98
2020,ÁGUAS BELAS,VEREADOR,JURANDIR RODRIGUES PINTO,PC do B,53,2,MASCULINO,PARDA,48405.01
2020,POMBOS,VEREADOR,JOÃO LUIZ FERREIRA,PSB,45,2,MASCULINO,BRANCA,12307.75
2020,CARUARU,VEREADOR,SAMARA SANTIAGO SARMENTO DE OLIVEIRA,PSDB,33,4,FEMININO,PARDA,149376.8
2020,INAJÁ,VEREADOR,MARCONDES MARQUES GOMES DE ARAUJO,PODE,38,2,MASCULINO,PARDA,12307.75
2020,JUREMA,VEREADOR,DANIELA DOS SANTOS VIVEIROS MELO,PSL,39,4,FEMININO,PARDA,12307.75
2020,AFOGADOS DA INGAZEIRA,VEREADOR,EDSON HENRIQUE DOS SANTOS FERREIRA,PTB,27,2,MASCULINO,PARDA,19199.88
2020,ITAPISSUMA,VEREADOR,MANOEL SEVERINO DE FREIRE FILHO,PSB,39,2,MASCULINO,PARDA,19845.2
2020,PALMARES,VICE-PREFEITO,LUCIANO RODRIGUES FILHO,PROS,35,2,MASCULINO,BRANCA,-1
2020,CATENDE,VEREADOR,TIAGO DA SILVA BEZERRA,PSL,32,2,MASCULINO,PARDA,24617.75
2020,OROBÓ,VEREADOR,GERLANE BARBOSA DE AGUIAR ARRUDA,MDB,37,4,FEMININO,BRANCA,12307.75
2020,VERTENTE DO LÉRIO,VEREADOR,MARILIA FERNANDES DO NASCIMENTO,PTB,35,4,FEMININO,BRANCA,12307.75
2020,PETROLINA,VEREADOR,MANOEL BRAZ SOBRINHO,PSL,54,2,MASCULINO,PARDA,131218.52
2020,MORENO,PREFEITO,EDMILSON CUPERTINO DE ALMEIDA,PSB,55,2,MASCULINO,PARDA,276028.99
2020,RECIFE,VEREADOR,ROSSIANE EBRAHIM DOWSLEY COURA DE MENEZES,PODE,46,4,FEMININO,BRANCA,1011149.65
2020,ILHA DE ITAMARACÁ,VEREADOR,ANDREA VERONICA VIEIRA LAURIA,REPUBLICANOS,50,4,FEMININO,PARDA,29696.26
2020,SÃO LOURENÇO DA MATA,VEREADOR,MARIA JOSE FERREIRA AMORIM DO NASCIMENTO,PSDB,66,4,FEMININO,PARDA,18021.21
2020,GLÓRIA DO GOITÁ,VEREADOR,DURVAL FRANCISCO DA COSTA,PTB,30,2,MASCULINO,BRANCA,12307.75
2020,CORTÊS,VEREADOR,EDUARDO JOSÉ DA SILVA,PSD,28,2,MASCULINO,BRANCA,12307.75
2020,BOM CONSELHO,VEREADOR,ALFREDO SANTANA FERREIRA,PDT,53,2,MASCULINO,PARDA,25615.01
2020,SANTA CRUZ DO CAPIBARIBE,VEREADOR,ALEXSANDRO CLEMENTE DE OLIVEIRA,PDT,39,2,MASCULINO,PARDA,43192.26
2020,LIMOEIRO,VEREADOR,JOSEFA CORREIA AMORIM SILVA,PSB,60,4,FEMININO,PRETA,27268.28
2020,SÃO JOAQUIM DO MONTE,VEREADOR,ADRIANO JURANDI DA SILVA,MDB,42,2,MASCULINO,PRETA,12307.75
2020,CARUARU,VEREADOR,KATIA PEREIRA SOARES,REPUBLICANOS,37,4,FEMININO,BRANCA,149376.8
2020,MORENO,VEREADOR,VERA LUCIA CARNEIRO DA SILVA,PL,56,4,FEMININO,PARDA,28106.48
2020,QUIPAPÁ,VEREADOR,MARCELO DIONISIO BORGES,PSB,36,2,MASCULINO,BRANCA,51545.27
2020,TRACUNHAÉM,VEREADOR,REGILDO HELENO NOE BARBOSA,PSB,38,2,MASCULINO,BRANCA,12307.75
2020,PAULISTA,VEREADOR,CÁSSIO DE CASTRO PEREIRA,PSD,41,2,MASCULINO,PARDA,55870.31
2020,CACHOEIRINHA,VEREADOR,MARIA JACKLLANY EMANOELA SOUZA DA SILVA GOMES,PSB,25,4,FEMININO,PARDA,12307.75
2020,MORENO,VEREADOR,GENILSON ROGACIANO CORREIA,PSB,40,2,MASCULINO,PRETA,28106.48
2020,GOIANA,VEREADOR,GERLAN ROBERTO DA SILVA,PSD,40,2,MASCULINO,PARDA,60903.05
2020,CATENDE,VEREADOR,TEREZINHA SILVA DE MELO,DEM,71,4,FEMININO,BRANCA,24617.75
2020,LIMOEIRO,VEREADOR,DANIEL PAULO DE MOURA,PODE,49,2,MASCULINO,BRANCA,27268.28
2020,OURICURI,VEREADOR,ADELUCIA CLEA FEITOSA DELMONDES,DEM,38,4,FEMININO,PARDA,26120.37
2020,ARCOVERDE,PREFEITO,JOSÉ WELLINGTON CORDEIRO MACIEL,MDB,62,2,MASCULINO,BRANCA,175777.3
2020,BOM CONSELHO,VEREADOR,JOSE MARCELO FERREIRA PINTO,REPUBLICANOS,43,2,MASCULINO,BRANCA,25615.01
2020,GARANHUNS,VEREADOR,JOÃO PAULO BARROS DE VASCONCELOS,DEM,39,2,MASCULINO,BRANCA,25872.46
2020,OLINDA,VEREADOR,CARLOS ALBERTO RODRIGUES LIMA,PSOL,65,2,MASCULINO,PRETA,105385.98
2020,PARANATAMA,VEREADOR,ARNALDO MARTINS DE LIMA,PSB,37,2,MASCULINO,BRANCA,12307.75
2020,JOAQUIM NABUCO,VICE-PREFEITO,WILSON RICARDO LINS DE CARVALHO,PSB,45,2,MASCULINO,PARDA,-1
2020,AMARAJI,VEREADOR,JOSE CLAUDIO MIGUEL,PSB,42,2,MASCULINO,PARDA,12307.75
2020,PETROLINA,VEREADOR,ANA PAULA ALVES DA SILVA,MDB,23,4,FEMININO,PARDA,131218.52
2020,BOM CONSELHO,VEREADOR,ALEX SANDRO DA SILVA BRASIL,PTB,29,2,MASCULINO,BRANCA,25615.01
2020,ITAMBÉ,VICE-PREFEITO,JANETE MARIA LIMA DIAS,PSB,60,4,FEMININO,PARDA,-1
2020,MACHADOS,VEREADOR,ERENILDA CAMPOS DA SILVA,PL,45,4,FEMININO,BRANCA,12307.75
2020,CATENDE,VEREADOR,JOSÉ ROBERTO DA SILVA,PTB,47,2,MASCULINO,PARDA,24617.75
2020,MARAIAL,PREFEITO,LUCIVALDO ANTÔNIO BARBOSA,REDE,44,2,MASCULINO,BRANCA,123077.42
2020,FEIRA NOVA,VEREADOR,ANTONIO SALUSTIANO DE MELO,PSB,70,2,MASCULINO,BRANCA,30079.81
2020,JATAÚBA,VEREADOR,MARLI NUNES LIMA,PDT,51,4,FEMININO,PARDA,12307.75
2020,ALIANÇA,VEREADOR,FERNANDO JOSÉ DA SILVA NETO,PSL,35,2,MASCULINO,BRANCA,23466.51
2020,SÃO BENTO DO UNA,VEREADOR,ROBERTO ALVES BEZERRA,MDB,40,2,MASCULINO,BRANCA,17226.56
2020,RECIFE,VEREADOR,JOSE MAURICIO CALADO,PTC,63,2,MASCULINO,PARDA,1011149.65
2020,VITÓRIA DE SANTO ANTÃO,VEREADOR,ELIANE DA CONCEIÇÃO,CIDADANIA,42,4,FEMININO,PRETA,35930.43
2020,SANTA MARIA DO CAMBUCÁ,VEREADOR,JOSEILDA ADALGISA DE QUEIROZ,REPUBLICANOS,33,4,FEMININO,BRANCA,12307.75
2020,SÃO CAITANO,VEREADOR,FRANCISCO ANTONIO DOS SANTOS,PSL,32,2,MASCULINO,PARDA,41468.76
2020,OLINDA,VEREADOR,PAULO ROBERTO RIBEIRO,PMB,55,2,MASCULINO,PARDA,105385.98
2020,BREJO DA MADRE DE DEUS,VEREADOR,ELIANO JOSE DE SOUZA,PSL,35,2,MASCULINO,PARDA,33788.4
2020,MORENO,VEREADOR,MARIA JOSE BARBOSA DA SILVA,PSC,50,4,FEMININO,PARDA,28106.48
2020,BONITO,VEREADOR,TALITA RAFAELE SILVA DO NASCIMENTO,PSB,26,4,FEMININO,BRANCA,27363.24
2020,IGARASSU,VEREADOR,SUELY GONÇALO DOS SANTOS AQUINO,PODE,45,4,FEMININO,PARDA,39466.41
2020,TUPARETAMA,VEREADOR,VANDA LUCIA CAVALCANTE SILVESTRE,PTB,45,4,FEMININO,PARDA,12307.75
2020,SÃO BENTO DO UNA,VEREADOR,MARIA DO SOCORRO CARVALHO DE ANDRADE,PP,56,4,FEMININO,BRANCA,17226.56
2020,FREI MIGUELINHO,VEREADOR,VITAL ROMERO DA SILVA,PSL,59,2,MASCULINO,BRANCA,12307.75
2020,JOÃO ALFREDO,VEREADOR,GUSMÃO RODRIGUES DA CRUZ,PSB,44,2,MASCULINO,PRETA,22517.19
2020,JABOATÃO DOS GUARARAPES,VEREADOR,LUCIANO ALVES DE OLIVEIRA,PSL,48,2,MASCULINO,PRETA,138639.74
2020,JABOATÃO DOS GUARARAPES,VEREADOR,RUBENITA CICERA DE LIMA,UP,49,4,FEMININO,INDÍGENA,138639.74
2020,RECIFE,VEREADOR,LUZINETE DA SILVA FELIPE DOS SANTOS,CIDADANIA,49,4,FEMININO,PARDA,1011149.65
2020,RECIFE,VEREADOR,FELIPE CURI PEREIRA DA SILVA,PT,40,2,MASCULINO,BRANCA,1011149.65
2020,BREJO DA MADRE DE DEUS,VEREADOR,JOBSON WILLAMES BARROS  SILVA,PL,39,2,MASCULINO,BRANCA,33788.4
2020,MACAPARANA,VEREADOR,VALDEMIR PEREIRA DA SILVA,PP,57,2,MASCULINO,PARDA,12307.75
2020,OLINDA,VEREADOR,ANTONIO APARECIDO MARTINS,AVANTE,50,2,MASCULINO,BRANCA,105385.98
2020,CAMARAGIBE,VEREADOR,JOSÉ ANTÔNIO DE ARRUDA FILHO,PSB,44,2,MASCULINO,PARDA,24175.84
2020,GRAVATÁ,VEREADOR,MARIA SANDRA DA SILVA,PTB,42,4,FEMININO,BRANCA,134612.46
2020,AMARAJI,VICE-PREFEITO,JOSE ANDRE DOS SANTOS,PATRIOTA,46,2,MASCULINO,BRANCA,-1
2020,OLINDA,VEREADOR,DAYSE BATISTA DE SENA SILVA,PSD,45,4,FEMININO,PRETA,105385.98
2020,MARAIAL,VEREADOR,SANDRA CRISTINA DE ALMEIDA FERREIRA,AVANTE,41,4,FEMININO,BRANCA,12307.75
2020,BEZERROS,VEREADOR,CARLOS EDUARDO DA SILVA LIMA,DEM,32,2,MASCULINO,BRANCA,21247.87
